name,status,trial_seed,exception,traceback,bucket,created_at,reported_at,metric:score (minimize),summary:score,summary:budget,summary:config_id,summary:cvrp_32,summary:cvrp_45,summary:cvrp_55,summary:cvrp_66,summary:cvrp_78,summary:cvrp_80,config:CVRP:ALLOW_DESTROY_ROUTE,config:CVRP:CAPACITY_PENALTY,config:CVRP:DESTROY_DEGREE,config:CVRP:GREEDY_ALL_ROUTES_RANDOMIZED_T,config:CVRP:INITIAL_STRATEGY,config:CVRP:REOPTIMIZE_CHANCE,config:CVRP:REPAIR_MAX_K,config:CVRP:TABU_LEN,config:CVRP:TRIES,config:CVRP:TSP_ALPHA,config:CVRP:TSP_ANTS,config:CVRP:TSP_BETA,config:CVRP:TSP_EVAPORATION,config:CVRP:TSP_EXACT_THRESHOLD,config:CVRP:TSP_INITIAL_PHEROMONE,config:CVRP:TSP_TIME_LIMIT,config:CVRP:VNS_MAX_ITERATIONS,config:CVRP:VNS_MISSSES_INIT
config_id=127_seed=1608637542_budget=20.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=127_seed=1608637542_budget=20.0_instance=None,2024-07-04 16:31:28.086888,2024-07-04 16:33:29.246183,4.540963921562406,4.540963921562406,20.0,127,0.0,0.0,0.09319664492077884,0.9878419452887588,3.0303030303030276,3.2331253545093697,False,4798.319264955863,0.007111248017696186,9.17371570912948,GREEDY_ALL_ROUTES_RANDOMIZED,0.9865179763697299,150,44,5,2.2419325474846605,861,9.898463417780368,0.34447392456664583,13,7.891054881440365,6.013008075029431,128,484
config_id=219_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=219_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 19:44:31.030131,2024-07-04 19:44:45.131527,32.85128533669302,32.85128533669302,2.2222222222222223,219,6.25,1.9973368841544659,14.259086672879784,14.513677811550153,15.888615888615899,19.228587634713556,False,183.90676547466734,0.0850655574586009,1.8265385566649555,GREEDY_ALL_ROUTES_RANDOMIZED,0.21356739218145784,150,24,5,8.299120619034944,84,0.6210026976972397,0.1455167737681192,14,8.740161874849527,5.304484289048246,350,699
config_id=120_seed=1608637542_budget=20.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=120_seed=1608637542_budget=20.0_instance=None,2024-07-04 16:24:44.365624,2024-07-04 16:26:45.350771,3.7057666912646385,3.7057666912646385,20.0,120,0.0,0.0,0.09319664492077884,0.9878419452887588,2.375102375102367,2.665910380034031,False,5071.631003968492,0.01009890407435425,2.9110253158350896,GREEDY_ALL_ROUTES_RANDOMIZED,0.16666979235276894,150,46,4,8.844678874552105,963,8.99408102115925,0.8794010162494652,14,2.309703584675093,6.128330080897431,452,998
config_id=285_seed=1608637542_budget=180.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=285_seed=1608637542_budget=180.0_instance=None,2024-07-04 21:58:54.828446,2024-07-04 22:16:55.855486,6.574237449608132,6.574237449608132,180.0,285,0.0,0.0,0.09319664492077884,1.2917933130699,4.340704340704349,4.764605785592746,False,970.9668497299116,0.030870372404208517,2.9555751891052697,GREEDY_ALL_ROUTES_RANDOMIZED,0.10578913465089462,150,33,2,8.181438367404883,895,1.8292731146613357,0.8193316048046162,14,8.59833714856448,2.502972291543627,259,675
config_id=156_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=156_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 19:29:44.632186,2024-07-04 19:29:58.958041,31.001879203355635,31.001879203355635,2.2222222222222223,156,6.760204081632648,1.7310252996005415,11.742777260018645,17.553191489361698,13.513513513513509,16.846284741917184,False,9880.321748683356,0.07007497440460658,1.2180632605236856,GREEDY_ALL_ROUTES_RANDOMIZED,0.2115615917721021,150,3,5,9.629666534486637,104,2.3521801399390396,0.1293229667466779,12,7.528282081236819,3.2929318780640813,179,770
config_id=260_seed=1608637542_budget=20.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=260_seed=1608637542_budget=20.0_instance=None,2024-07-04 20:06:55.060054,2024-07-04 20:08:56.300820,32.36209971136621,32.36209971136621,20.0,260,10.076530612244895,18.908122503328894,5.405405405405395,10.030395136778125,18.263718263718264,11.174134997163932,True,1749.4353678568664,0.0054987274302274475,4.80573094362261,GREEDY_ALL_ROUTES,0.038315126341527166,150,18,1,8.429772259999746,896,0.3277511434657273,0.6824292092389378,14,7.976610020948236,1.965932652053406,121,485
config_id=108_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=108_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 16:08:54.763306,2024-07-04 16:09:36.312740,51.055070960826214,51.055070960826214,6.666666666666666,108,19.770408163265294,23.7017310252996,14.165890027958984,12.765957446808507,31.449631449631443,17.35677821894499,True,2729.329418837048,0.08173553822323726,3.203300835654874,GREEDY_ALL_ROUTES,0.23515615570264645,150,43,4,2.583483363678609,649,7.6251278475777795,0.4160811641470673,8,0.8052238733631181,8.232950003447925,240,774
config_id=60_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=60_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 15:57:06.600268,2024-07-04 15:57:20.944364,28.384114591142083,28.384114591142083,2.2222222222222223,60,5.739795918367352,3.462050599201061,6.057781919850891,17.477203647416406,13.104013104013102,15.711854792966529,False,8065.611478614497,0.06621955330436102,7.076627362919599,GREEDY_ALL_ROUTES_RANDOMIZED,0.25717132877059407,150,26,2,9.876803399886503,945,0.40387384557137396,0.7085194207905315,14,1.813947697822062,5.683772853220768,458,130
config_id=64_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=64_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 15:57:35.330481,2024-07-04 15:57:49.537006,48.56095707313475,48.56095707313475,2.2222222222222223,64,17.85714285714286,22.63648468708388,9.972041006523757,17.021276595744684,30.630630630630627,14.12365286443562,True,420.9318963636188,0.002769519538607967,9.883362702492299,GREEDY_ALL_ROUTES,0.39048338068808486,150,35,2,9.50011222766275,789,0.9032159130994726,0.42340496802707905,14,9.44787290269119,4.679341097386199,307,250
config_id=175_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=175_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 19:34:20.288787,2024-07-04 19:34:34.718756,45.99559941583453,45.99559941583453,2.2222222222222223,175,7.525510204081631,21.30492676431426,17.800559179869534,21.27659574468086,20.229320229320223,20.64662507090187,True,8862.376377086046,0.005936594576400699,4.315240098618885,GREEDY_ALL_ROUTES_RANDOMIZED,0.1322384361627539,150,26,2,3.0436171523827658,529,5.752578573932029,0.21965712264217913,14,2.0137275845341467,3.6016943704840654,453,683
config_id=39_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=39_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 16:18:37.294216,2024-07-04 16:19:18.374469,18.620079948221825,18.620079948221825,6.666666666666666,39,3.9540816326530503,3.0625832223701632,1.1183597390493905,8.20668693009119,11.957411957411956,10.49347702779353,False,6791.023191444896,0.07912795262212649,5.235200889826044,GREEDY_ALL_ROUTES,0.5417354764003623,150,31,4,4.322278866834497,136,2.844921298929257,0.36945147343464874,12,5.712075263642429,3.5674062917194838,494,645
config_id=209_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=209_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 19:57:13.534888,2024-07-04 19:57:55.391353,10.301494568027513,10.301494568027513,6.666666666666666,209,0.0,4.926764314247678,0.7455731593662529,7.370820668693012,3.7674037674037653,3.5734543391945595,False,5954.832128054421,0.008605665742390906,2.1164078718931227,GREEDY_ALL_ROUTES,0.1501693424449327,150,16,5,9.751568807261581,44,8.007986053373209,0.13474465396392526,12,7.081393648540727,5.731104574090647,38,840
config_id=250_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=250_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 19:53:39.478859,2024-07-04 19:54:20.662094,7.4243140879395515,7.4243140879395515,6.666666666666666,250,0.0,0.5326231691078487,1.2115563839701693,2.3556231003039496,6.142506142506132,3.176403857061816,False,1086.3782197765324,0.007765913704444513,4.4506605740870775,GREEDY_ALL_ROUTES_RANDOMIZED,0.12238725683637826,150,16,1,5.3785820733498495,922,3.859757049040408,0.42654288583166905,14,4.527657229489173,2.25380218117042,244,226
config_id=190_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=190_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 19:37:57.709814,2024-07-04 19:38:12.079266,23.203041142882892,23.203041142882892,2.2222222222222223,190,0.0,6.924101198402122,7.828518173345755,9.27051671732524,12.12121212121211,14.010209869540557,False,3933.609769927736,0.08888271409307168,2.488434477144895,GREEDY_ALL_ROUTES,0.1515617652323075,150,41,5,1.492771084684638,93,8.014232118449748,0.048382852490946066,13,7.065359849293397,1.4836188819546077,43,949
config_id=139_seed=1608637542_budget=180.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=139_seed=1608637542_budget=180.0_instance=None,2024-07-04 17:51:38.268196,2024-07-04 18:09:39.217336,8.655135972749742,8.655135972749742,180.0,139,0.0,0.0,0.0,1.8996960486322267,6.3063063063063085,5.61542824730572,False,6409.183353814675,0.0817305816020003,5.667313293479256,GREEDY_ALL_ROUTES_RANDOMIZED,0.9842028598063068,150,28,4,5.4647114149987885,126,7.090807638846832,0.7425572304273221,11,4.671590361721344,2.258173040999471,434,935
config_id=26_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=26_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 15:52:57.292182,2024-07-04 15:53:12.273169,34.79165805582055,34.79165805582055,2.2222222222222223,26,6.760204081632648,22.63648468708388,10.531220876048453,12.917933130699089,12.12121212121211,15.08791832104368,False,4415.3050137337705,0.08888271409307168,3.8336926192447476,GREEDY_ALL_ROUTES,0.1515617652323075,150,39,4,1.0202155344666746,93,7.012681623276609,0.08203537630055159,13,7.065359849293397,0.8226743186125787,43,988
config_id=200_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=200_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 20:04:10.517088,2024-07-04 20:04:51.792831,16.53218188123918,16.53218188123918,6.666666666666666,200,5.739795918367352,1.5978695073235683,4.473438956197584,10.562310030395139,9.254709254709258,4.537719795802619,False,5296.736919095682,0.05081392296801384,9.598689009260424,GREEDY_ALL_ROUTES_RANDOMIZED,0.35422129923391854,150,32,3,3.2226043795936277,808,3.946136682770987,0.3900404686731707,8,9.794065232261424,2.520650043966577,191,148
config_id=259_seed=1608637542_budget=20.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=259_seed=1608637542_budget=20.0_instance=None,2024-07-04 20:06:15.224900,2024-07-04 20:08:16.918506,5.16849143445018,5.16849143445018,20.0,259,0.0,0.0,0.09319664492077884,1.4437689969604817,2.4570024570024662,4.310833806012471,False,344.8978653163204,0.005312596658588137,6.168739465426417,GREEDY_ALL_ROUTES_RANDOMIZED,0.0946990034698148,150,41,2,1.764762453305869,889,4.0916163792128835,0.3489498094077336,14,2.3607324461901076,3.3129401105791656,140,200
config_id=256_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=256_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 19:55:43.268856,2024-07-04 19:56:24.513291,12.720063658701612,12.720063658701612,6.666666666666666,256,5.739795918367352,0.3994673768308976,0.2795899347623587,3.7993920972644313,7.4529074529074535,7.657402155416904,False,1871.007770064962,0.029918152600468272,2.936066963388099,GREEDY_ALL_ROUTES_RANDOMIZED,0.12263610827817248,150,4,1,7.159321079941356,936,2.712640528986046,0.6101692221649851,14,1.7781849607778621,3.9172163833741855,229,348
config_id=74_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=74_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 16:15:52.126122,2024-07-04 16:16:33.286285,13.033297634202407,13.033297634202407,6.666666666666666,74,0.0,1.8641810918774926,2.889095992544277,3.7234042553191404,7.862407862407861,9.075439591605218,False,7709.21844644052,0.08463353958357188,7.72972791395849,GREEDY_ALL_ROUTES_RANDOMIZED,0.1399324289055637,150,4,5,6.170336642062173,799,4.820408291610375,0.12613510707277054,8,6.858797219417424,4.308755890045632,101,542
config_id=126_seed=1608637542_budget=20.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=126_seed=1608637542_budget=20.0_instance=None,2024-07-04 16:30:47.731405,2024-07-04 16:32:48.948804,4.488910062423735,4.488910062423735,20.0,126,0.0,0.0,0.0,0.911854103343468,3.357903357903358,2.836074872376626,False,9649.156326140528,0.007013488591878532,3.364373608219482,GREEDY_ALL_ROUTES,0.8157845979168653,150,32,5,3.2058725799108054,724,9.888461687680994,0.9346467196692704,12,3.0097277480720117,2.1196847305979176,281,545
config_id=183_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=183_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 20:02:45.834335,2024-07-04 20:03:27.500165,14.608802320830879,14.608802320830879,6.666666666666666,183,0.0,11.31824234354195,3.3550792171481936,5.0911854103343535,6.3063063063063085,2.8927963698241577,False,6456.429787608195,0.021963064310224014,1.9660625632881166,GREEDY_ALL_ROUTES,0.18529174011441882,150,18,5,8.388175920315964,760,9.849069618884092,0.5652330412012082,8,7.845974079214346,1.604027289365522,56,326
config_id=52_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=52_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 15:56:07.166514,2024-07-04 15:56:21.957972,67.01265237157648,67.01265237157648,2.2222222222222223,52,26.40306122448979,47.4034620505992,17.893755824790315,19.07294832826747,24.406224406224396,16.335791264889398,True,8617.856210135173,0.09466543075122964,4.046438504657653,GREEDY_ALL_ROUTES,0.6475595478066256,150,22,1,1.5699644476882417,719,6.592650179682412,0.03682503257844866,9,2.318437217914833,6.722208508551296,10,193
config_id=114_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=114_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 16:10:58.189582,2024-07-04 16:11:39.113562,6.943287327154839,6.943287327154839,6.666666666666666,114,0.0,1.9973368841544659,4.1006523765144465,3.4194528875379993,2.29320229320229,3.2331253545093697,False,1902.9780413522112,0.03907715497144775,4.5086685733975775,GREEDY_ALL_ROUTES,0.3262844815243357,150,48,3,2.909293143914865,419,2.0809596207080734,0.3756516654552661,10,2.4445829833190253,0.8824914304594772,17,785
config_id=283_seed=1608637542_budget=180.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=283_seed=1608637542_budget=180.0_instance=None,2024-07-04 21:40:52.849533,2024-07-04 21:58:54.575055,4.01480870582025,4.01480870582025,180.0,283,0.0,0.0,0.0,1.2158054711246091,2.29320229320229,3.0629608621667526,False,1453.095966193499,0.04292812890264417,9.27037439721912,GREEDY_ALL_ROUTES,0.08645030644245269,150,44,2,8.355227238278133,909,2.4198596041536597,0.49901960574649784,14,7.85683564781713,1.3222975191240338,328,899
config_id=173_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=173_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 19:33:51.166299,2024-07-04 19:34:05.475597,49.257749892382684,49.257749892382684,2.2222222222222223,173,17.85714285714286,24.101198402130496,20.037278657968315,18.92097264437691,19.656019656019662,19.512195121951216,True,4484.366634420601,0.06964506532450698,9.600820106361606,GREEDY_ALL_ROUTES_RANDOMIZED,0.346760537599011,150,48,3,7.387478532899054,909,1.5198414712972135,0.9483594337944987,12,6.789756713928988,7.317791222812823,495,766
config_id=84_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=84_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 16:00:41.443313,2024-07-04 16:01:22.334183,9.303310932746017,9.303310932746017,6.666666666666666,84,0.0,0.0,1.0251630941286116,1.823708206686936,8.681408681408676,2.6091888825864995,False,9560.530829693751,0.006289186617307422,2.101306345842889,GREEDY_ALL_ROUTES_RANDOMIZED,0.19139818446172988,150,24,1,1.8290586163986173,967,0.9012033542853535,0.350106746126638,14,4.061183662870066,4.184407870448469,162,472
config_id=268_seed=1608637542_budget=20.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=268_seed=1608637542_budget=20.0_instance=None,2024-07-04 20:14:59.814742,2024-07-04 20:17:00.789972,5.190763189184427,5.190763189184427,20.0,268,0.0,0.0,0.18639328984155767,2.203647416413368,3.1122031122031046,3.516732841747028,False,281.106753836197,0.030870372404208517,2.7441006856260435,GREEDY_ALL_ROUTES,0.10578913465089462,150,31,2,8.181438367404883,895,1.5849020583938067,0.8193316048046162,14,8.59833714856448,2.213674936069079,259,655
config_id=170_seed=1608637542_budget=20.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=170_seed=1608637542_budget=20.0_instance=None,2024-07-04 20:40:34.345545,2024-07-04 20:42:35.212591,7.013176016183129,7.013176016183129,20.0,170,0.0,0.0,0.7455731593662529,4.407294832826758,3.603603603603611,4.0272263187748125,False,3407.9637861225865,0.032207891603457335,3.0664304722549085,GREEDY_ALL_ROUTES,0.6350385261346926,150,30,3,2.2337078722190413,803,8.469805253413297,0.42452648015661365,12,0.9325039941916111,2.666234174601978,276,889
config_id=243_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=243_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 19:51:34.570014,2024-07-04 19:52:15.601179,49.76564167881198,49.76564167881198,6.666666666666666,243,13.392857142857139,16.644474034620504,15.750232991612311,19.07294832826747,31.449631449631443,20.476460578559276,True,3466.686726148552,0.08949512951538814,2.7538615924409253,GREEDY_ALL_ROUTES,0.9222797202805159,150,46,5,9.640933454824527,257,6.6440485325386724,0.9354751800240814,14,7.928893999560172,8.535171513330427,499,409
config_id=61_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=61_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 15:57:15.872089,2024-07-04 15:57:30.060222,28.883307143681794,28.883307143681794,2.2222222222222223,61,5.994897959183665,4.6604527296937315,4.566635601118363,17.933130699088153,15.724815724815722,13.669880884855367,False,2973.4900737255075,0.09251522334227652,9.725053329070994,GREEDY_ALL_ROUTES_RANDOMIZED,0.47947207449088913,150,44,5,3.1978137277001237,831,0.3797062708077713,0.6003071796972325,9,1.2144631889150153,0.7787624842757995,349,406
config_id=42_seed=1608637542_budget=20.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=42_seed=1608637542_budget=20.0_instance=None,2024-07-04 16:51:40.370419,2024-07-04 16:53:41.337181,5.441694167280373,5.441694167280373,20.0,42,0.0,0.0,1.2115563839701693,1.1398176291793405,3.521703521703512,3.800340328984686,False,1543.627152742023,0.04863287008362693,5.559599609240066,GREEDY_ALL_ROUTES,0.3432382354119814,150,9,1,9.899702721575553,329,8.100645714087802,0.2620942482161262,12,7.604676320297969,5.960431018672364,236,471
config_id=217_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=217_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 20:00:42.944702,2024-07-04 20:01:24.570410,14.179003093467161,14.179003093467161,6.666666666666666,217,0.12755102040815647,2.3968042609853635,3.63466915191053,5.167173252279644,9.746109746109743,7.770845150311967,False,759.3487017025136,0.04448176172547116,1.3464170377014668,GREEDY_ALL_ROUTES,0.19707833808211322,150,8,5,8.043638702491776,108,8.68490021576065,0.8562327709896927,8,7.735502284593211,6.186413156641529,392,595
config_id=66_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=66_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 15:57:49.612709,2024-07-04 15:58:03.908037,56.17420190493246,56.17420190493246,2.2222222222222223,66,20.790816326530614,26.63115845539281,23.019571295433373,15.045592705167167,31.449631449631443,16.39251276233693,True,3962.4201890265877,0.07606560909470504,7.112195871511026,GREEDY_ALL_ROUTES,0.8176747937407116,150,13,2,5.374374484705202,597,5.805061216299734,0.10057196902377732,14,2.6633444254611733,1.3038540636152138,445,961
config_id=49_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=49_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 16:11:45.046086,2024-07-04 16:12:26.093289,14.478052251753352,14.478052251753352,6.666666666666666,49,5.612244897959173,1.9973368841544659,0.7455731593662529,7.902735562310026,8.190008190008191,6.636415201361312,False,3990.0270387013024,0.006421402243381102,3.6843737956360587,GREEDY_ALL_ROUTES_RANDOMIZED,0.014585702774556831,150,19,2,5.3785820733498495,921,3.4699964837159527,0.3534836698772654,13,4.527657229489173,2.25380218117042,227,226
config_id=159_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=159_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 19:30:27.972952,2024-07-04 19:30:42.430939,43.22654815996525,43.22654815996525,2.2222222222222223,159,8.54591836734695,23.7017310252996,9.972041006523757,16.8693009118541,20.802620802620808,20.419739081111743,True,4651.025923870543,0.0675402268531433,4.268502525866722,GREEDY_ALL_ROUTES_RANDOMIZED,0.23066053118152216,150,28,2,3.9216496086335764,782,7.029920211181706,0.773243457307309,13,3.2668045170412348,9.001813761345588,280,326
config_id=120_seed=1608637542_budget=60.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=120_seed=1608637542_budget=60.0_instance=None,2024-07-04 17:21:07.976156,2024-07-04 17:27:09.143178,5.2409429932540865,5.2409429932540865,60.0,120,0.0,0.0,0.0,0.5319148936170137,3.8493038493038423,3.516732841747028,False,5071.631003968492,0.01009890407435425,2.9110253158350896,GREEDY_ALL_ROUTES_RANDOMIZED,0.16666979235276894,150,46,4,8.844678874552105,963,8.99408102115925,0.8794010162494652,14,2.309703584675093,6.128330080897431,452,998
config_id=20_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=20_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 15:52:12.064156,2024-07-04 15:52:26.415738,54.175456683668344,54.175456683668344,2.2222222222222223,20,25.255102040816336,29.161118508655125,17.800559179869534,10.486322188449847,21.949221949221954,23.199092456040837,True,2587.7998160001694,0.09870180672345122,7.824188209568329,GREEDY_ALL_ROUTES_RANDOMIZED,0.2919920894336929,150,31,2,8.493741870836837,25,2.9429825242022885,0.13578990752536593,9,3.9910622966297606,0.702919395742903,171,777
config_id=33_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=33_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 16:13:07.390996,2024-07-04 16:13:48.367226,8.230957687425274,8.230957687425274,6.666666666666666,33,0.0,0.13315579227697327,0.09319664492077884,1.6717325227963542,7.4529074529074535,3.0629608621667526,False,3581.627180328405,0.012242201627763273,6.879945358131597,GREEDY_ALL_ROUTES_RANDOMIZED,0.774595207818283,150,27,5,5.523549319357111,565,8.767769490556867,0.4094480375502731,8,0.29753893637025636,7.553821184179454,311,734
config_id=148_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=148_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 20:06:13.685112,2024-07-04 20:06:54.874200,16.504350965758643,16.504350965758643,6.666666666666666,148,0.12755102040815647,0.0,2.143522833178002,6.686930091185417,9.90990990990992,11.174134997163932,False,1573.8424222678548,0.06254411648471013,9.26909347203241,GREEDY_ALL_ROUTES_RANDOMIZED,0.15133136946388015,150,7,2,3.032468627015977,356,5.1472279649055706,0.6601190389958735,9,5.508821534294394,6.4405638747961245,199,531
config_id=89_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=89_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 16:02:03.775758,2024-07-04 16:02:44.906280,7.18045481831918,7.18045481831918,6.666666666666666,89,0.0,0.0,0.7455731593662529,4.5592705167173175,4.176904176904173,3.5734543391945595,False,5719.826853440127,0.004105575832162969,2.3551824811388227,GREEDY_ALL_ROUTES,0.08418913673110424,150,30,3,0.0872649481837163,950,5.450518250401146,0.37956929899122105,14,8.321671198960912,2.322912584952292,67,470
config_id=212_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=212_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 19:43:19.207603,2024-07-04 19:43:33.756178,55.45384158102034,55.45384158102034,2.2222222222222223,212,30.229591836734706,23.16910785619175,7.0829450139795025,16.793313069908812,31.449631449631443,17.413499716392522,True,5543.897747074814,0.0390994058016531,8.463116794742348,GREEDY_ALL_ROUTES,0.30870133589103776,150,31,3,1.6263572062923581,396,0.8815156125936,0.5548283804720637,12,7.569010829342535,9.595294721247484,21,421
config_id=115_seed=1608637542_budget=180.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=115_seed=1608637542_budget=180.0_instance=None,2024-07-04 19:26:02.446136,2024-07-04 19:44:03.634557,1.249472943900961,1.249472943900961,180.0,115,0.0,0.0,0.0,0.22796352583587254,1.228501228501222,0.0,False,641.6790883310645,0.004574458052213971,2.043451093443916,GREEDY_ALL_ROUTES_RANDOMIZED,0.014494714827530182,150,28,2,6.47110652000554,933,0.7352711823381336,0.05208643015104208,14,1.4304251768883538,5.159745267839806,292,679
config_id=31_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=31_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 15:53:38.764913,2024-07-04 15:53:53.030309,28.277437821980126,28.277437821980126,2.2222222222222223,31,6.3775510204081565,10.252996005326231,5.871388630009311,13.677811550151976,16.543816543816536,12.592172433352244,False,4182.430362906189,0.09334011985204732,8.727606950253879,GREEDY_ALL_ROUTES,0.036103304752279484,150,21,5,9.872888531856296,159,5.94536584636783,0.3870819480647113,14,8.42276804212573,8.384903760064267,235,473
config_id=135_seed=1608637542_budget=60.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=135_seed=1608637542_budget=60.0_instance=None,2024-07-04 17:07:44.536322,2024-07-04 17:13:45.560326,4.014894072561213,4.014894072561213,60.0,135,0.0,0.0,0.09319664492077884,0.5319148936170137,2.5389025389025432,3.0629608621667526,False,9115.410836786754,0.0035783069487092386,9.633999982664047,GREEDY_ALL_ROUTES_RANDOMIZED,0.8262546819784402,150,44,4,9.003691743554171,311,9.773774890290227,0.5629280834137413,10,6.227884703749467,9.10622373173133,438,257
