name,status,trial_seed,exception,traceback,bucket,created_at,reported_at,metric:score (minimize),summary:score,summary:budget,summary:config_id,summary:cvrp_195,summary:cvrp_336,summary:cvrp_670,summary:cvrp_979,config:CVRP:CAPACITY_PENALTY,config:CVRP:DESTROY_DEGREE,config:CVRP:GREEDY_ALL_ROUTES_RANDOMIZED_T,config:CVRP:INITIAL_STRATEGY,config:CVRP:REOPTIMIZE_CHANCE,config:CVRP:REPAIR_MAX_K,config:CVRP:TABU_LEN,config:CVRP:TRIES,config:CVRP:TSP_ALPHA,config:CVRP:TSP_ANTS,config:CVRP:TSP_BETA,config:CVRP:TSP_EVAPORATION,config:CVRP:TSP_EXACT_THRESHOLD,config:CVRP:TSP_INITIAL_PHEROMONE,config:CVRP:TSP_TIME_LIMIT,config:CVRP:VNS_MAX_ITERATIONS,config:CVRP:VNS_MISSSES_INIT
config_id=644_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=644_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 06:02:58.581418,2024-07-05 06:03:47.247821,57.547177668576445,57.547177668576445,1.234567901234568,644,26.64782362916902,22.66535356657633,43.358937211272995,14.417193383539528,1428.9759040509332,0.06637860326347911,3.5942306437472107,GREEDY_ALL_ROUTES_RANDOMIZED,0.6178719756394662,150,49,5,4.803576714389046,657,3.258142672934947,0.4311728401235857,14,5.631245992387697,2.7420780455363523,455,181
config_id=705_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=705_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 07:47:39.833342,2024-07-05 07:48:14.626410,98.77133295351095,98.77133295351095,3.7037037037037033,705,20.244205765969483,29.998346644046837,50.35740644561682,76.87768961807424,2418.8591184812994,0.0011858850471709278,0.5984439317221755,GREEDY_ALL_ROUTES_RANDOMIZED,0.7040133282117993,150,33,3,7.3770888727084145,913,5.26175751799702,0.3404979803114039,14,6.90266763484629,2.159654566843269,135,190
config_id=177_seed=1608637542_budget=100.0_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=177_seed=1608637542_budget=100.0_instance=None,2024-07-05 04:23:57.638061,2024-07-05 04:30:39.622124,15.543453542564762,15.543453542564762,100.0,177,4.7846240814019225,6.895932025504803,11.762293961676185,5.727205486820863,4988.956645359419,0.002198208560834635,0.5858654562532757,GREEDY_ALL_ROUTES,0.9269321277474641,150,13,4,2.2285379482262724,328,8.481940475118824,0.7315728278472474,8,4.292733189654472,0.30140593881619204,241,696
config_id=695_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=695_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 07:45:11.621885,2024-07-05 07:46:04.585822,106.99452947904398,106.99452947904398,3.7037037037037033,695,20.22159412097231,38.53541416566626,51.78361534045868,82.89991258741259,8057.173143423027,0.0010726733966799722,0.5359067217271326,GREEDY_ALL_ROUTES_RANDOMIZED,0.7152402055826793,150,28,5,5.525548707206232,949,0.8091674518813783,0.3148343069620189,12,7.772486495551331,2.8072026960433445,86,400
config_id=70_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=70_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:22:06.620826,2024-07-05 00:23:29.528779,53.15470243766904,53.15470243766904,1.234567901234568,70,22.656868287167885,23.292909978362598,40.082825356039685,12.763078267885962,9949.078226464353,0.018215629672729244,4.264299179575258,GREEDY_ALL_ROUTES_RANDOMIZED,0.6990604118732543,150,10,5,2.25216131264824,231,5.374374484705202,0.5970105354932861,12,0.9239535056035711,8.7758340176775,133,216
config_id=416_seed=1608637542_budget=100.0_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=416_seed=1608637542_budget=100.0_instance=None,2024-07-05 08:49:37.922907,2024-07-05 08:56:19.670314,12.639917436043774,12.639917436043774,100.0,416,4.1899378179762525,6.111666223375578,8.739715168247542,5.336370360408815,472.54178748765935,0.001952414602905835,6.674126288424727,GREEDY_ALL_ROUTES,0.9373835436659244,150,18,3,2.4020534834709846,922,7.246998405817803,0.757942977372409,13,6.188789707285893,6.26594101309784,96,133
config_id=47_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=47_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 01:30:40.797433,2024-07-05 01:31:03.887135,41.409229942271764,41.409229942271764,3.7037037037037033,47,17.345392877331832,20.07461667301651,27.751277915971894,15.51573426573427,3924.4510742263537,0.08184334450768614,4.671781631417075,GREEDY_ALL_ROUTES,0.4680529878129104,150,17,4,5.032176697023867,240,8.996749987012938,0.3900523091594793,11,9.065656388535825,6.246137579180781,59,946
config_id=267_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=267_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 01:07:55.416679,2024-07-05 01:08:14.090941,35.82168759920154,35.82168759920154,3.7037037037037033,267,10.677218767665341,12.842981503978844,27.631686849082904,15.51573426573427,9011.228632174458,0.007221121643115566,7.369574117876185,GREEDY_ALL_ROUTES,0.11529692133694047,150,40,2,1.3071659222447136,990,4.119411181259335,0.7246068343989325,12,5.914305819281441,7.020673310133627,361,212
config_id=203_seed=1608637542_budget=11.11111111111111_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=203_seed=1608637542_budget=11.11111111111111_instance=None,2024-07-05 02:09:01.110498,2024-07-05 02:09:48.031399,30.258797284815632,30.258797284815632,11.11111111111111,203,6.896551724137923,11.083954539899787,26.275865839324286,7.399811726734806,2453.5231416621104,0.006715483763286604,4.214812256710287,GREEDY_ALL_ROUTES,0.22735838399750394,150,49,4,5.573215647289238,422,4.295153890967141,0.5454959537997001,12,7.024439500856476,1.7252221379774413,251,471
config_id=605_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=605_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 07:29:36.759382,2024-07-05 07:29:53.736273,33.76668178152102,33.76668178152102,3.7037037037037033,605,9.390616167326172,10.11494418126533,27.567449361725394,13.774206562668102,154.55119678145758,0.0010290691694100865,5.445567995597384,GREEDY_ALL_ROUTES,0.8867817255946389,150,25,3,1.4975590381957513,940,7.098791746424946,0.98400638163961,13,7.612629669520559,5.927352514271942,96,272
config_id=699_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=699_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 07:46:17.049336,2024-07-05 07:47:08.082411,50.42742176430218,50.42742176430218,3.7037037037037033,699,13.273035613340877,20.431166478567462,42.20129568378754,12.975726196880032,754.5780889159494,0.0010358006867324015,7.304402906784135,GREEDY_ALL_ROUTES_RANDOMIZED,0.30531575307603337,150,32,5,6.746356662970344,969,9.050020812333988,0.056915075282881644,8,6.797136943748961,3.4815361333855273,310,232
config_id=101_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=101_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:30:34.571847,2024-07-05 00:30:42.214757,41.409229942271764,41.409229942271764,1.234567901234568,101,17.345392877331832,20.07461667301651,27.751277915971894,15.51573426573427,1918.673247187429,0.03301378464943656,2.653235821156386,GREEDY_ALL_ROUTES,0.07872960431863243,150,27,1,8.005561513145393,241,5.404719026899061,0.8812782966858437,12,5.334248287647839,3.250094193622602,167,703
config_id=671_seed=1608637542_budget=11.11111111111111_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=671_seed=1608637542_budget=11.11111111111111_instance=None,2024-07-05 08:21:50.942269,2024-07-05 08:22:37.596772,29.335137968679586,29.335137968679586,11.11111111111111,671,5.978518937252675,8.879240318882054,24.741683295519778,11.56787923614846,715.7119843927218,0.001105160526933915,9.186343682657057,GREEDY_ALL_ROUTES,0.3231565283872724,150,43,3,6.381093493107812,927,2.538137622673138,0.2233838728764348,8,7.182766106092725,2.500049293522221,99,345
config_id=146_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=146_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:39:48.271832,2024-07-05 00:39:58.861986,41.409229942271764,41.409229942271764,1.234567901234568,146,17.345392877331832,20.07461667301651,27.751277915971894,15.51573426573427,9076.11002556555,0.0716892318022188,6.2750995338616855,GREEDY_ALL_ROUTES,0.8255524803790818,150,48,5,0.025635400862814316,640,0.5208424606065862,0.26503114813038464,8,6.041916574964383,6.869033235791142,58,445
config_id=545_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=545_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 05:50:21.449665,2024-07-05 05:50:28.653885,41.409229942271764,41.409229942271764,1.234567901234568,545,17.345392877331832,20.07461667301651,27.751277915971894,15.51573426573427,900.1589310918635,0.03032586834313928,4.311638946361283,GREEDY_ALL_ROUTES,0.5982604241795458,150,31,2,4.887600997893554,965,2.205769594475727,0.905936784294448,11,8.466545686398735,6.1997458628290625,270,115
config_id=691_seed=1608637542_budget=11.11111111111111_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=691_seed=1608637542_budget=11.11111111111111_instance=None,2024-07-05 08:19:36.178218,2024-07-05 08:20:23.434376,30.63621290919036,30.63621290919036,11.11111111111111,691,5.906161673261723,7.712546096282824,26.014132247218647,12.94126546530392,9488.558403254061,0.001449700057059935,7.716669999585031,GREEDY_ALL_ROUTES,0.79131790556167,150,39,4,5.2865660208134955,972,7.27705046667442,0.15107953473430433,10,6.999476930725436,1.2309972174600865,99,906
config_id=583_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=583_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 05:55:12.909252,2024-07-05 05:55:53.750787,69.94783938797383,69.94783938797383,1.234567901234568,583,26.611644997173546,29.086125468151323,41.28283629008009,40.42580016137709,6036.681143284003,0.07334371265671406,1.1571994521620708,GREEDY_ALL_ROUTES_RANDOMIZED,0.07312219193155389,150,38,4,6.811326410788376,634,3.1466430917839667,0.5789079378938128,13,4.7507564576349655,8.522366943696044,363,465
config_id=643_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=643_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 07:29:55.289829,2024-07-05 07:30:12.548959,35.82338426251618,35.82338426251618,3.7037037037037033,643,15.373657433578302,12.510872612518064,27.751277915971894,10.968598708983324,778.637434747298,0.01303489065897966,2.026802153218813,GREEDY_ALL_ROUTES,0.3508888363870429,150,42,2,1.1475726164819213,990,0.17176801284566232,0.9348736682072958,8,4.417277054651547,6.3889671936205765,285,880
config_id=43_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=43_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:15:00.777228,2024-07-05 00:16:04.405476,53.8120366357276,53.8120366357276,1.234567901234568,43,23.0096099491238,22.46623200178275,40.54410518546867,14.755917159763321,802.3374566164221,0.05292662756745522,4.398769856401785,GREEDY_ALL_ROUTES_RANDOMIZED,0.12091851314637182,150,22,5,8.656416187680863,819,2.586449242178949,0.17917871151616516,12,9.294466131384581,5.572061301209159,286,352
config_id=258_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=258_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 01:05:56.669538,2024-07-05 01:06:14.000221,41.409229942271764,41.409229942271764,3.7037037037037033,258,17.345392877331832,20.07461667301651,27.751277915971894,15.51573426573427,3373.8337679832644,0.09952404223897067,1.4886354705294176,GREEDY_ALL_ROUTES,0.41397667725238635,150,21,1,2.3431650475879473,123,1.1334371224643711,0.9010742774953929,11,5.659286733470224,2.158387032412389,154,741
config_id=459_seed=1608637542_budget=11.11111111111111_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=459_seed=1608637542_budget=11.11111111111111_instance=None,2024-07-05 08:06:22.356563,2024-07-05 08:07:08.647442,33.15383038024386,33.15383038024386,11.11111111111111,459,11.12492933860938,12.58203880354538,26.78088183035836,9.994452662721898,8773.753349971852,0.012081599735559684,8.9633338920259,GREEDY_ALL_ROUTES,0.9019081723340487,150,40,2,1.0295842491609322,936,7.574751032517924,0.9238047708520569,8,2.195903784820589,0.2665350346813209,441,405
config_id=105_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=105_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:31:07.599914,2024-07-05 00:31:34.773158,56.77140015190318,56.77140015190318,1.234567901234568,105,23.945732052006786,23.96072201335624,41.15094442773965,19.54679935449166,9921.580148233126,0.08529107081676449,2.48084988639469,GREEDY_ALL_ROUTES_RANDOMIZED,0.12520273390662134,150,42,2,8.780963461246245,870,8.061194747175035,0.7921301319439907,10,0.8183836376820093,4.0357719858639625,87,726
config_id=302_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=302_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 01:14:05.155376,2024-07-05 01:14:23.026399,40.41723286614249,40.41723286614249,3.7037037037037033,302,17.345392877331832,20.07461667301651,27.751277915971894,12.63195938676709,4877.62598370854,0.05294057241799769,4.206920171037944,GREEDY_ALL_ROUTES,0.04271126463750246,150,6,1,2.3883047224257656,367,4.907700674521686,0.7956954473477027,13,5.118082518112281,9.853700161290575,162,916
config_id=281_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=281_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 01:10:45.877128,2024-07-05 01:11:03.394986,39.20347917634624,39.20347917634624,3.7037037037037033,281,16.938383267382704,15.463910114944191,27.751277915971894,15.51573426573427,5281.391112515781,0.049075209328286996,7.319458503354489,GREEDY_ALL_ROUTES,0.3697201456456593,150,35,3,7.148521410934982,750,9.159230353786564,0.08671773144075968,14,6.510934182483015,0.9704620032790086,218,909
config_id=380_seed=1608637542_budget=33.33333333333333_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=380_seed=1608637542_budget=33.33333333333333_instance=None,2024-07-05 02:40:53.357258,2024-07-05 02:43:08.470644,23.719776875353336,23.719776875353336,33.33333333333333,380,5.085358959864328,7.258951484785525,20.844381269988798,7.041756320602466,2536.2154007883264,0.00840953374517047,1.1236408278687242,GREEDY_ALL_ROUTES,0.5033917959908973,150,49,2,4.613827998109668,981,5.276117312032225,0.8820462305528772,13,3.7695861253838694,0.21349695712745104,45,142
config_id=66_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=66_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:20:43.264996,2024-07-05 00:21:19.922985,54.84172337591755,54.84172337591755,1.234567901234568,66,25.630299604296212,22.20960240383578,40.68078069048464,14.230601129639586,5394.9129237533725,0.07928159331905739,3.528148777854664,GREEDY_ALL_ROUTES_RANDOMIZED,0.8871179707538253,150,32,2,0.25376380774981483,872,0.22248141439536753,0.8759546559573574,11,9.391286308143833,7.989844525378917,499,415
config_id=151_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=151_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:40:44.211122,2024-07-05 00:40:51.683095,36.92759233340299,36.92759233340299,1.234567901234568,151,12.488411531938958,14.029084687767313,27.751277915971894,15.51573426573427,3406.0416658129166,0.00809947699591745,4.391474501504704,GREEDY_ALL_ROUTES,0.6803494333376593,150,32,2,2.186746617007351,989,4.545476195749187,0.6913914934224347,8,4.861041099597384,0.28509183149596024,253,968
config_id=447_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=447_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 05:38:50.901626,2024-07-05 05:39:34.591624,54.72417140479946,54.72417140479946,1.234567901234568,447,21.924250989259477,20.65329125662241,43.857119427056276,12.80846557288864,154.55119678145758,0.0017905697378374314,4.7456703693641495,GREEDY_ALL_ROUTES_RANDOMIZED,0.8746806858627285,150,26,4,1.3218263030586725,940,7.271953655796073,0.9031458491744275,11,7.612629669520559,6.4329379827522075,96,182
config_id=139_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=139_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:37:43.274561,2024-07-05 00:38:41.802265,55.84286192016687,55.84286192016687,1.234567901234568,139,20.85472018089316,21.79051261223053,44.9136210808299,13.83640398063475,2922.1823046189775,0.09116624600274761,7.662638084169448,GREEDY_ALL_ROUTES_RANDOMIZED,0.027826490044449953,150,49,4,3.0544634429074717,831,2.82239677216515,0.8740263011704666,8,7.0398229148333495,5.411577781682654,49,317
config_id=502_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=502_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 07:29:53.959119,2024-07-05 07:30:10.987259,34.037867639091836,34.037867639091836,3.7037037037037033,502,9.07857546636517,10.172452214418692,27.58931744252795,14.54326923076923,257.6424635189172,0.0017005957512578604,5.734565325944229,GREEDY_ALL_ROUTES,0.9283277766611873,150,25,4,1.4975590381957513,955,7.342491977086919,0.9093866644417511,13,7.505718204569669,6.4329379827522075,138,182
config_id=649_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=649_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 06:03:56.948987,2024-07-05 06:04:04.753740,41.409229942271764,41.409229942271764,1.234567901234568,649,17.345392877331832,20.07461667301651,27.751277915971894,15.51573426573427,587.891593569457,0.08727005020315008,2.0399122611926646,GREEDY_ALL_ROUTES,0.604384216483058,150,44,2,7.264850673460293,939,3.71066529442734,0.9910668056119659,11,5.43887441931568,8.495972976668243,432,999
config_id=476_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=476_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 05:42:30.847959,2024-07-05 05:42:37.707696,38.095731274279736,38.095731274279736,1.234567901234568,476,16.11079706048615,13.448253552918166,27.751277915971894,15.51573426573427,787.1651570097245,0.09342203777591257,2.4280765653222454,GREEDY_ALL_ROUTES,0.7049933937516984,150,22,1,0.022097797266050132,946,9.268568598493362,0.9467072456127384,11,6.469412986557076,3.3307423242878387,411,534
config_id=156_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=156_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:41:25.583332,2024-07-05 00:41:39.323345,41.409229942271764,41.409229942271764,1.234567901234568,156,17.345392877331832,20.07461667301651,27.751277915971894,15.51573426573427,2757.6756825135694,0.0878319675208007,9.46839989134128,GREEDY_ALL_ROUTES,0.4680488490147396,150,50,3,8.636839749920306,593,3.7595457801168224,0.2929257199706115,9,7.620363931863195,3.8715396631620482,256,543
config_id=758_seed=1608637542_budget=11.11111111111111_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=758_seed=1608637542_budget=11.11111111111111_instance=None,2024-07-05 09:24:12.089691,2024-07-05 09:25:00.965074,50.75062027168902,50.75062027168902,11.11111111111111,758,16.169587337478795,20.241389969161318,41.577372003389556,13.258136094674565,3111.6543941342343,0.03306592537027464,8.408926451604653,GREEDY_ALL_ROUTES_RANDOMIZED,0.727598213044521,150,7,3,2.9602002707691764,556,0.41242032063236145,0.27977295739921687,11,1.2144483303632911,2.2977627040828157,467,811
config_id=468_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=468_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 05:41:44.218010,2024-07-05 05:41:53.334219,41.409229942271764,41.409229942271764,1.234567901234568,468,17.345392877331832,20.07461667301651,27.751277915971894,15.51573426573427,322.6652961631654,0.07178920990699252,0.7819559122430855,GREEDY_ALL_ROUTES,0.7491570586111331,150,49,4,0.1552854792771935,951,8.486288770688025,0.9124417419324543,11,6.5246765564273606,2.192240393971113,194,780
config_id=598_seed=1608637542_budget=11.11111111111111_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=598_seed=1608637542_budget=11.11111111111111_instance=None,2024-07-05 07:59:17.626305,2024-07-05 08:00:03.717815,20.562441117431142,20.562441117431142,11.11111111111111,598,6.0734878462408215,8.513345457943666,16.515868026132363,6.377756858526085,1017.427281421216,0.0011728525989964714,1.9231311505687145,GREEDY_ALL_ROUTES,0.025580696436833833,150,3,3,4.110909907665778,151,4.6569901668170655,0.6827412782523959,14,3.488443230173594,3.124118593182873,480,958
config_id=136_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=136_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:37:12.568269,2024-07-05 00:38:05.763039,56.66006203717539,56.66006203717539,1.234567901234568,136,24.23063877897118,23.625737720237794,42.479430336495085,16.14191097364175,6511.475848816741,0.06247192818036469,3.847561992791717,GREEDY_ALL_ROUTES_RANDOMIZED,0.4765742957241829,150,49,4,1.2713847682293824,680,3.2577891141626725,0.6894639247192365,8,1.7570655573878342,8.558815216468805,114,854
config_id=591_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=591_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 07:34:10.971559,2024-07-05 07:34:27.764971,37.82978956674996,37.82978956674996,3.7037037037037033,591,16.38213680045224,15.068542387014695,27.751277915971894,12.865619956966112,2276.041157408557,0.06836327779650458,7.422089115391794,GREEDY_ALL_ROUTES,0.7008438595132561,150,15,1,6.834949905912055,429,7.148474702881595,0.15119254150851508,8,6.640503752426427,1.868559474248942,42,173
config_id=643_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=643_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 06:02:52.973319,2024-07-05 06:03:00.248354,38.21464762946668,38.21464762946668,1.234567901234568,643,14.084793668739405,15.846338535414173,27.751277915971894,15.51573426573427,778.637434747298,0.01303489065897966,2.026802153218813,GREEDY_ALL_ROUTES,0.3508888363870429,150,42,2,1.1475726164819213,990,0.17176801284566232,0.9348736682072958,8,4.417277054651547,6.3889671936205765,285,880
config_id=272_seed=1608637542_budget=11.11111111111111_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=272_seed=1608637542_budget=11.11111111111111_instance=None,2024-07-05 01:59:36.194128,2024-07-05 02:00:23.269401,31.740552873373172,31.740552873373172,11.11111111111111,272,8.814019219898238,13.579084328342116,25.675860372304072,9.280863367401837,221.25067285879152,0.011070059485874612,7.191993814602477,GREEDY_ALL_ROUTES,0.8962594415298436,150,8,2,0.6643938171648421,985,6.418007834680489,0.6813229046735274,13,6.519982004066387,6.296493299754718,136,216
config_id=42_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=42_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:15:00.187085,2024-07-05 00:15:52.058945,54.9424628513568,54.9424628513568,1.234567901234568,42,24.237422272470322,22.41519362235913,42.09468878987508,12.522693652501339,2837.759057987245,0.03694514734346488,6.636213792650212,GREEDY_ALL_ROUTES_RANDOMIZED,0.3625357586388678,150,50,4,2.3798956494425845,110,1.537062800451477,0.25349815110066304,9,1.8738045702725445,2.8581007352515324,87,907
config_id=56_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=56_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:18:59.358479,2024-07-05 00:19:11.327240,41.409229942271764,41.409229942271764,1.234567901234568,56,17.345392877331832,20.07461667301651,27.751277915971894,15.51573426573427,2310.7479658807138,0.06751738161627412,0.6872501086664595,GREEDY_ALL_ROUTES,0.8019169245194575,150,11,4,2.389445982656798,108,2.4392901880845463,0.7250442625371025,13,8.303896447024245,3.9778634608883636,335,284
config_id=223_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=223_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:58:27.588512,2024-07-05 00:58:50.314131,62.41504497183115,62.41504497183115,1.234567901234568,223,28.370830977953652,24.704013341863696,42.39810841101057,26.13132060247445,5806.9908455428495,0.05104536727859653,1.8687484671253958,GREEDY_ALL_ROUTES_RANDOMIZED,0.28090401368216394,150,26,1,4.601244731564094,313,8.22558829974169,0.06640893972739459,10,4.589729927073066,7.252810702228196,288,701
config_id=241_seed=1608637542_budget=33.33333333333333_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=241_seed=1608637542_budget=33.33333333333333_instance=None,2024-07-05 03:07:56.577028,2024-07-05 03:10:11.566819,23.557082236885147,23.557082236885147,33.33333333333333,241,4.293951384963246,9.374528254415537,19.434573435748838,8.421026089295314,5315.721526867312,0.004233247017665092,5.018163822309079,GREEDY_ALL_ROUTES,0.16960662385537134,150,34,5,5.626266222534606,718,0.6938200211345077,0.4234903258588248,8,6.131830397009739,9.385436760559404,331,169
config_id=240_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=240_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 01:01:21.464888,2024-07-05 01:01:30.284483,40.33888191603149,40.33888191603149,1.234567901234568,240,17.345392877331832,17.762074889836164,27.751277915971894,15.51573426573427,2090.59373706846,0.009384145845655376,4.9335846484018795,GREEDY_ALL_ROUTES,0.8424996232988781,150,13,2,8.085973331547972,826,3.852264649027894,0.46453278305381407,10,9.326223235408927,1.1952512197583873,467,716
config_id=323_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=323_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 01:17:58.243995,2024-07-05 01:18:15.861139,40.08482102510091,40.08482102510091,3.7037037037037033,323,17.345392877331832,20.07461667301651,27.751277915971894,11.524172942442167,2517.3363729815756,0.07830830413266478,8.56055181138474,GREEDY_ALL_ROUTES,0.0477606176779413,150,45,1,0.6562970997019972,392,7.42998240458925,0.5041137508539394,13,8.372181928328379,9.382312396035928,449,460
config_id=2_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=2_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:07:29.090027,2024-07-05 00:07:54.044686,56.008485379078465,56.008485379078465,1.234567901234568,2,21.80214810627472,22.047861060591913,44.68605636497826,13.366561323292103,9507.143064099162,0.020767704433677616,7.863761821930588,GREEDY_ALL_ROUTES_RANDOMIZED,0.6400463071511426,150,42,2,6.912468003643634,93,9.730375441976932,0.391246751315906,13,5.318232769365799,5.547996984588893,429,861
config_id=161_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=161_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:42:54.947753,2024-07-05 00:43:07.455663,41.409229942271764,41.409229942271764,1.234567901234568,161,17.345392877331832,20.07461667301651,27.751277915971894,15.51573426573427,7945.1554449074865,0.07100156124940313,0.9771471089077508,GREEDY_ALL_ROUTES,0.40884454980631074,150,17,2,2.8172349440980486,806,9.29298825578222,0.4110516675822908,14,3.2217420554663407,4.7696054935744785,114,677
